"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"282","RT @Randbreloaded: You heard it here first! find the latest lineup announcements for #2020 at https://t.co/LReQPNmAaQ 
@Randbreloaded

#New…",FALSE,0,NA,2020-02-01 11:37:04,FALSE,NA,"1223570960940519424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EliteTrends1",5,TRUE,FALSE,NA,NA
"283","Chicago at Night #travel #chicago #chi #loop #chicagoloop #chicagoskyline #architecture #urban #urbanspot #city… https://t.co/56KL8kArje",FALSE,0,NA,2020-02-01 11:21:00,TRUE,NA,"1223566919141416960",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gvigopr",0,FALSE,FALSE,NA,NA
"284","RT @absolutepepper: 30 min transition #Sunset #SanFrancisco #Oakland #BayArea #USA #California @VisitCA @PhotographyWx #travel #traveltribe…",FALSE,0,NA,2020-02-01 11:13:03,FALSE,NA,"1223564916247945216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","soleo_mh",4,TRUE,FALSE,NA,NA
"285","RT @twintair737: 🇨🇿✈️ #SmartWings #Czech #Airlines #LowCost #Prague #Tchéquie #Europe .. @BoeingAirplanes #Boeing #737MAX 🇺🇲✈️. Retour du f…",FALSE,0,NA,2020-02-01 11:00:05,FALSE,NA,"1223561652693602304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twintair737",1,TRUE,FALSE,NA,NA
"286","RT @Randbreloaded: The #NewYears here ready or not. Explore #NYC with the best Valentine’s Day event. For a limited time you can get ticket…",FALSE,0,NA,2020-02-01 10:55:28,FALSE,NA,"1223560491165016064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EliteTrends1",4,TRUE,FALSE,NA,NA
"287","RT @Randbreloaded: You heard it here first! find the latest lineup announcements for #2020 at https://t.co/LReQPNmAaQ 
@Randbreloaded

#New…",FALSE,0,NA,2020-02-01 10:55:21,FALSE,NA,"1223560463205785602",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EliteTrends1",5,TRUE,FALSE,NA,NA
"288","RT @Randbreloaded: Celebrate New York City’s bustling and vibrant nightlife’s scene with tickets to a Soul Night soirée at https://t.co/eEX…",FALSE,0,NA,2020-02-01 10:55:09,FALSE,NA,"1223560412500762624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EliteTrends1",5,TRUE,FALSE,NA,NA
"289","Heavy clouds desperately trying to cover the pretty staggering Lake Tahoe peaks☁🏞
.
.
.
.
#laketahoe #travel… https://t.co/Kyf8oENmF5",FALSE,1,NA,2020-02-01 10:24:17,TRUE,NA,"1223552644930732032",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Milton_Coello89",0,FALSE,FALSE,NA,NA
"290","RT @reisedirektEU: ⚓🇺🇸 🗽 von #Montreal nach #New York 🗽 🇨🇦⚓
😲 The American Dream 😲
😍 #AIDAdiva 😍
🎯 ab 1.799 € 🎯

INFO:
➡ https://t.co/cmgJW…",FALSE,0,NA,2020-02-01 10:22:13,FALSE,NA,"1223552122861641728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","reisedirektEU",5,TRUE,FALSE,NA,NA
"291","Purrfect! 🐱 10 days #catsitting in New York with  Bruno and Billy two adorable Burmese kitties, purrfect company an… https://t.co/xgBj6p6w8F",FALSE,4,NA,2020-02-01 10:16:50,TRUE,NA,"1223550769842049025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Housesitting",0,FALSE,FALSE,NA,NA
"292","RT @michaeldatta: Nice front and backyard! @TheGrapeHunter

#ukiah #california #vineyard #wine #winery #winemaker #winelover #thegrapehunte…",FALSE,0,NA,2020-02-01 10:00:03,FALSE,NA,"1223546546303590400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGrapeHunter",1,TRUE,FALSE,NA,NA
"293","Montanaで。

#Montana
#sky
#prairie
#usa #america 
#ontheroad #road 
#oldtown #smalltown
#travel #trip #roadtrip… https://t.co/lgTx7rVwgN",FALSE,0,NA,2020-02-01 09:59:14,TRUE,NA,"1223546338874359808",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iwaoicaco",0,FALSE,FALSE,NA,NA
"294","Montanaで。

#Montana
#prairie
#farm
#usa #america 
#ontheroad #road 
#oldtown #smalltown
#travel #trip #roadtrip… https://t.co/EaPEPU5HnC",FALSE,0,NA,2020-02-01 09:57:59,TRUE,NA,"1223546025773805571",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iwaoicaco",0,FALSE,FALSE,NA,NA
"295","Montanaで。

#Montana
#sky
#prairie
#car
#oldcar
#usa #america 
#ontheroad #road 
#oldtown #smalltown
#travel #trip… https://t.co/Xq1ikJxs4Y",FALSE,0,NA,2020-02-01 09:55:38,TRUE,NA,"1223545433877860356",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iwaoicaco",0,FALSE,FALSE,NA,NA
"296","Oregon, United States 🇺🇸 🍃 Tag a friend that has to see this! 
#Dreamdestinationsholiday #travel #travelbug… https://t.co/LFtxyAlKv4",FALSE,0,NA,2020-02-01 09:52:39,TRUE,NA,"1223544682631684096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DreamDe82123353",0,FALSE,FALSE,NA,NA
"297","ਬਿਨਾ IELTS ਤੋਂ ਕੈਨੇਡਾ ਦਾ ਸਟੱਡੀ ਵੀਜ਼ਾ
ਵਧੇਰੇ ਜਾਣਕਾਰੀ ਲਈ ਸਾਡੇ ਨਾਲ ਸੰਪਰਕ ਕਰੋ |
#call :7071900067
#Contact us: SCO-19, R… https://t.co/CXUM95L9YZ",FALSE,0,NA,2020-02-01 09:49:00,TRUE,NA,"1223543762875379712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rajinde18608290",0,FALSE,FALSE,NA,NA
"298","RT @Honeybirdtravel: Visiting Avenue Of The Giants : The spectacular 32-mile drive through Humboldt Redwoods State Park, California #avenue…",FALSE,0,NA,2020-02-01 09:44:36,FALSE,NA,"1223542658842484736",NA,"<a href=""http://moqilmoqil.info"" rel=""nofollow"">moqil moqil</a>","mOQIl",1,TRUE,FALSE,NA,NA
"299","Visiting Avenue Of The Giants : The spectacular 32-mile drive through Humboldt Redwoods State Park, California… https://t.co/iSgsvVQ649",FALSE,3,NA,2020-02-01 09:44:16,TRUE,NA,"1223542572817108993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Honeybirdtravel",1,FALSE,FALSE,NA,NA
"300","Montanaで。

#Montana
#sky
#green 
#grass 
#prairie
#usa #america 
#ontheroad #road 
#oldtown #smalltown
#travel… https://t.co/rdHVJ41UEW",FALSE,0,NA,2020-02-01 09:39:21,TRUE,NA,"1223541337791893504",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","iwaoicaco",0,FALSE,FALSE,NA,NA
